8 0.08333333333333334 10 0.669287703677899
8 0.16666666666666669 11 0.6695503793631304
8 0.25 17 0.6675500921591161
6 0.3333333333333333 4 0.3391711168832534
6 0.41666666666666663 4 0.3265178441086384
18 0.039999999999999994 6 0.6676438486140972
16 0.07999999999999999 7 0.6698012248635514
16 0.12 14 0.6698552828898982
16 0.16 14 0.6688831523644144
14 0.2 4 0.3402810718371813
34 0.019999999999999997 6 0.34117383417893543
32 0.039999999999999994 13 0.6698414717064816
32 0.06 12 0.6697844480730736
32 0.08 9 0.6698003009580801
30 0.1 5 0.3444902264002764
66 0.009999999999999998 18 0.6698677072305439
66 0.019999999999999997 5 0.3453188858479284
66 0.03 10 0.669853238254289
64 0.04 14 0.6698458295427976
64 0.05 6 0.6698113154811893
200 0.003333333333333333 14 0.6698676060017483
200 0.006666666666666666 6 0.3408935916593814
198 0.01 6 0.34091150014897026
198 0.013333333333333334 9 0.669866604099414
198 0.016666666666666666 7 0.6698610422591528
