8 0.08333333333333334 13 0.8033936711044921
8 0.16666666666666669 11 0.8033436020259822
8 0.25 8 0.7986713608439517
6 0.3333333333333333 4 0.4115759984060085
6 0.41666666666666663 4 0.3968724853198936
18 0.039999999999999994 8 0.8024766124848773
16 0.07999999999999999 7 0.8034789112488676
16 0.12 8 0.8019726951301629
16 0.16 8 0.8015791709589275
14 0.2 4 0.4127461784423163
34 0.019999999999999997 6 0.4130089475337979
32 0.039999999999999994 14 0.8035147513994205
32 0.06 9 0.803327977153873
32 0.08 7 0.8034686258781789
30 0.1 5 0.41516039316087644
66 0.009999999999999998 18 0.8035361003720075
66 0.019999999999999997 5 0.41605029713438635
66 0.03 12 0.8035299023273571
64 0.04 15 0.8034926736500274
64 0.05 6 0.8034752611330639
200 0.003333333333333333 14 0.8035315061814603
200 0.006666666666666666 6 0.4128124108600109
198 0.01 6 0.4130848167939729
198 0.013333333333333334 9 0.8035308308895368
198 0.016666666666666666 8 0.8035299488830197
