66 0.009999999999999998 11 0.8035354144776413
66 0.019999999999999997 8 0.8035356332940135
66 0.03 8 0.8034835830069256
64 0.04 6 0.8034361701779895
64 0.05 6 0.8033340829457511
74 0.009166666666666667 11 0.8035092735182854
72 0.018333333333333333 7 0.8035247936150596
72 0.0275 6 0.8034867271576851
72 0.03666666666666667 7 0.8033114907619646
70 0.04583333333333334 7 0.8035247936150596
80 0.008333333333333335 8 0.8035335578593268
80 0.01666666666666667 11 0.8035261016357657
78 0.025 8 0.8034661186717644
78 0.03333333333333333 6 0.8035080014432103
78 0.041666666666666664 6 0.803349112946629
90 0.0075 12 0.8035355616856963
88 0.015 7 0.8035267919917621
88 0.0225 7 0.8035196530327156
88 0.03 7 0.8034969569112215
86 0.0375 6 0.8034451747910814
100 0.006666666666666666 10 0.8035300221139406
100 0.013333333333333332 8 0.803521256830651
98 0.02 7 0.8035249181707669
98 0.02666666666666667 7 0.8035206366456693
98 0.03333333333333333 7 0.8034254860231735
114 0.0058333333333333345 6 0.8035232843074009
114 0.011666666666666669 9 0.8035279729083493
114 0.0175 10 0.8035238679291123
112 0.023333333333333334 7 0.8035234350928235
112 0.029166666666666667 6 0.8035180336794914
134 0.004999999999999999 12 0.8035351040830767
132 0.009999999999999998 8 0.8035330365345914
132 0.015 6 0.8035095114701416
132 0.02 9 0.8035257580198287
130 0.025 9 0.8035304522138282
160 0.0041666666666666675 12 0.8035306633040494
160 0.008333333333333335 8 0.8035335578593268
160 0.0125 10 0.8035304726062891
158 0.016666666666666666 6 0.80351765164077
158 0.020833333333333332 6 0.8035080067438233
