166 0.004 43 0.188470173987625
166 0.008 46 0.18845221283309577
166 0.012 38 0.18840222340162793
164 0.016 43 0.188470173987625
164 0.02 43 0.18844938471226758
174 0.0038333333333333336 45 0.18845964244385738
174 0.007666666666666667 38 0.18840329774611742
172 0.0115 43 0.18846707006856767
172 0.015333333333333332 45 0.18845964244385738
172 0.019166666666666665 38 0.18840329774611742
182 0.003666666666666666 41 0.18844573912051377
182 0.007333333333333332 39 0.1882940671106511
180 0.011 44 0.18845964244385738
180 0.014666666666666666 41 0.18844573912051377
180 0.018333333333333333 39 0.1882940671106511
190 0.0034999999999999996 42 0.1884611375550036
190 0.006999999999999999 42 0.18846187678817095
190 0.010499999999999999 39 0.1882940671106511
188 0.013999999999999999 42 0.1884611375550036
188 0.017499999999999998 42 0.18846187678817095
