166 0.004 12 0.8035360345837055
166 0.008 7 0.8035355519903706
166 0.012 7 0.8035146055807875
164 0.016 8 0.8035130550058951
164 0.02 7 0.8035301418935177
174 0.0038333333333333336 11 0.8035358690708196
174 0.007666666666666667 8 0.8035278479027722
172 0.0115 9 0.8035302652640985
172 0.015333333333333332 6 0.8035187442831525
172 0.019166666666666665 7 0.8035134929895003
182 0.003666666666666666 15 0.8035363613999484
182 0.007333333333333332 12 0.8035357514199629
180 0.011 8 0.8035253304741485
180 0.014666666666666666 10 0.8035310192821578
180 0.018333333333333333 8 0.8035295693435598
190 0.0034999999999999996 12 0.8035358505663721
190 0.006999999999999999 6 0.8035341569651739
190 0.010499999999999999 11 0.8035227557622975
188 0.013999999999999999 9 0.8035239618534473
188 0.017499999999999998 6 0.8035341569651739
