74 0.009166666666666667 9 0.6698626489567747
72 0.018333333333333333 6 0.3410457478205776
72 0.0275 19 0.6698586673572728
72 0.03666666666666667 8 0.6698301663626635
70 0.04583333333333334 4 0.3403897828846438
80 0.008333333333333335 9 0.6698658546399568
80 0.01666666666666667 6 0.341025367496886
78 0.025 14 0.6698595083403591
78 0.03333333333333333 6 0.6698397271476486
78 0.041666666666666664 4 0.3404056899944063
90 0.0075 25 0.6698686551995052
88 0.015 9 0.6698668194632993
88 0.0225 10 0.6698516260536032
88 0.03 4 0.34040442171806595
86 0.0375 6 0.6698534617578883
100 0.006666666666666666 18 0.6698702119101373
100 0.013333333333333332 9 0.6698666123846311
98 0.02 6 0.3411747788114451
98 0.02666666666666667 12 0.6698587884124385
98 0.03333333333333333 9 0.6698666123846311
114 0.0058333333333333345 14 0.6698703435795029
114 0.011666666666666669 9 0.6698659823281041
114 0.0175 6 0.3411234776970693
112 0.023333333333333334 14 0.6698703080922856
112 0.029166666666666667 8 0.6698638597448896
134 0.004999999999999999 14 0.6698692022951475
132 0.009999999999999998 18 0.6698677001478783
132 0.015 8 0.6698641661185156
132 0.02 5 0.3453188858479284
130 0.025 14 0.6698595745236289
160 0.0041666666666666675 7 0.6698664612027925
160 0.008333333333333335 9 0.669866105663899
160 0.0125 6 0.3409955957095219
158 0.016666666666666666 8 0.6698658509258409
158 0.020833333333333332 7 0.6698425580784427
