66 0.009999999999999998 18 0.8035361003720075
66 0.019999999999999997 5 0.41605029713438635
66 0.03 12 0.8035299023273571
64 0.04 15 0.8034926736500274
64 0.05 6 0.8034752611330639
74 0.009166666666666667 14 0.8035312634286988
72 0.018333333333333333 6 0.41351610377645653
72 0.0275 10 0.8035107003160536
72 0.03666666666666667 7 0.803500521087959
70 0.04583333333333334 4 0.41276492618554755
80 0.008333333333333335 10 0.803530451631177
80 0.01666666666666667 6 0.41344217999039345
78 0.025 10 0.8035134022390258
78 0.03333333333333333 6 0.8035097205642094
78 0.041666666666666664 4 0.4127859392164995
90 0.0075 24 0.8035353220067358
88 0.015 9 0.8035309743468461
88 0.0225 10 0.8035248344977225
88 0.03 10 0.8035089716526519
86 0.0375 6 0.8035227774614043
100 0.006666666666666666 4 0.4128052314316653
100 0.013333333333333332 9 0.8035308290182261
98 0.02 6 0.41300953112984085
98 0.02666666666666667 4 0.4128052314316653
98 0.03333333333333333 9 0.8035308290182261
114 0.0058333333333333345 6 0.4136531764548352
114 0.011666666666666669 11 0.8035305172828682
114 0.0175 6 0.4129712377330278
112 0.023333333333333334 6 0.4136531764548352
112 0.029166666666666667 7 0.8035292048187708
134 0.004999999999999999 15 0.8035356163712377
132 0.009999999999999998 19 0.8035361013058733
132 0.015 8 0.803529375946374
132 0.02 5 0.41605029713438635
130 0.025 9 0.8035093671904466
160 0.0041666666666666675 8 0.8035312420900133
160 0.008333333333333335 10 0.803530451631177
160 0.0125 6 0.4132755449315887
158 0.016666666666666666 9 0.8035303849579938
158 0.020833333333333332 8 0.803511425944206
