25.0,8,233.92666666666668,0.08333333333333334,14,0.803261525917573,711
25.0,8,235.54666666666665,0.16666666666666669,9,0.8027690220936644,683
25.0,8,230.50666666666666,0.25,18,0.7888541303984388,658
25.0,6,190.86,0.3333333333333333,16,0.7939821679943067,583
25.0,6,177.28,0.41666666666666663,8,0.7977090483402367,508
12.0,18,587.4533333333334,0.039999999999999994,12,0.8035027832961494,1797
12.0,16,468.14666666666665,0.07999999999999999,8,0.8025724636690073,1336
12.0,16,503.85333333333335,0.12,10,0.8021514838751097,1524
12.0,16,496.7266666666667,0.16,11,0.8027598710226436,1494
12.0,14,411.82666666666665,0.2,6,0.8002267797805117,1179
6.0,34,969.1666666666666,0.019999999999999997,13,0.8035230254955192,2801
6.0,32,983.2266666666667,0.039999999999999994,8,0.803508895510319,2915
6.0,32,939.5266666666666,0.06,7,0.8034460443380842,2712
6.0,32,929.4266666666666,0.08,7,0.8026057481268872,2670
6.0,30,878.3133333333334,0.1,6,0.8025148859720005,2552
3.0,66,2061.3333333333335,0.009999999999999998,11,0.8035354144776413,6249
3.0,66,1988.7133333333334,0.019999999999999997,8,0.8035356332940135,5929
3.0,66,1899.38,0.03,8,0.8034835830069256,5494
3.0,64,1852.1933333333334,0.04,6,0.8034361701779895,5717
3.0,64,1859.4866666666667,0.05,6,0.8033340829457511,5347
1.0,200,5825.373333333333,0.003333333333333333,7,0.8035225496278426,17250
1.0,200,5760.986666666667,0.006666666666666666,8,0.8035332649010108,16667
1.0,198,5725.413333333333,0.01,6,0.803529538084955,16627
1.0,198,5781.04,0.013333333333333334,7,0.8035225496278426,17781
1.0,198,5697.9,0.016666666666666666,6,0.8035283242411284,16539
2.75,74,2150.02,0.009166666666666667,11,0.8035092735182854,6254
2.75,72,2270.62,0.018333333333333333,7,0.8035247936150596,6900
2.75,72,2078.306666666667,0.0275,6,0.8034867271576851,5920
2.75,72,2099.6066666666666,0.03666666666666667,7,0.8033114907619646,6120
2.75,70,2209.84,0.04583333333333334,7,0.8035247936150596,6747
2.25,90,2803.5133333333333,0.0075,12,0.8035355616856963,8686
2.25,88,2561.0733333333333,0.015,7,0.8035267919917621,7323
2.25,88,2554.92,0.0225,7,0.8035196530327156,7355
2.25,88,2565.9066666666668,0.03,7,0.8034969569112215,7498
2.25,86,2508.84,0.0375,6,0.8034451747910814,7272
1.75,114,3304.76,0.0058333333333333345,6,0.8035232843074009,9559
1.75,114,3233.1266666666666,0.011666666666666669,9,0.8035279729083493,9322
1.75,114,3291.68,0.0175,10,0.8035238679291123,10791
1.75,112,3513.7266666666665,0.023333333333333334,7,0.8035234350928235,10570
1.75,112,3274.6666666666665,0.029166666666666667,6,0.8035180336794914,9460
1.25,160,5000.8533333333335,0.0041666666666666675,12,0.8035306633040494,15276
1.25,160,4506.793333333333,0.008333333333333335,8,0.8035335578593268,13042
1.25,160,5110.5,0.0125,10,0.8035304726062891,17257
1.25,158,4588.173333333333,0.016666666666666666,6,0.80351765164077,13303
1.25,158,4611.893333333333,0.020833333333333332,6,0.8035080067438233,13548
1.2,166,5179.38,0.004,12,0.8035360345837055,15717
1.2,166,4678.26,0.008,7,0.8035355519903706,14891
1.2,166,4724.093333333333,0.012,7,0.8035146055807875,13615
1.2,164,5146.953333333333,0.016,8,0.8035130550058951,15586
1.2,164,5121.793333333333,0.02,7,0.8035301418935177,15374
1.0999999999999999,182,5711.826666666667,0.003666666666666666,15,0.8035363613999484,18958
1.0999999999999999,182,5593.346666666666,0.007333333333333332,12,0.8035357514199629,16949
1.0999999999999999,180,5104.526666666667,0.011,8,0.8035253304741485,14722
1.0999999999999999,180,5664.666666666667,0.014666666666666666,10,0.8035310192821578,17433
1.0999999999999999,180,5621.56,0.018333333333333333,8,0.8035295693435598,17248
