25.0,8,192.90666666666667,0.08333333333333334,19,0.3967461942543264,543
25.0,8,194.83333333333334,0.16666666666666669,11,0.39671135383331735,554
25.0,8,168.16,0.25,13,0.3947211567943583,480
25.0,6,122.28,0.3333333333333333,5,0.35639670391836187,272
25.0,6,122.28,0.41666666666666663,23,0.3445046053308354,287
12.0,18,396.20666666666665,0.039999999999999994,14,0.3967915984208973,988
12.0,16,363.3466666666667,0.07999999999999999,7,0.39677362720197223,959
12.0,16,385.91333333333336,0.12,16,0.3966644703935102,1023
12.0,16,338.93333333333334,0.16,13,0.3959938673567938,939
12.0,14,285.32,0.2,5,0.35727691757535746,677
6.0,34,692.92,0.019999999999999997,8,0.35734642906844427,1705
6.0,32,768.1533333333333,0.039999999999999994,14,0.3967901219157872,2087
6.0,32,740.1933333333334,0.06,11,0.3967171982348515,1905
6.0,32,679.4933333333333,0.08,7,0.3967688935654396,1788
6.0,30,611.4,0.1,6,0.3782513865397113,1472
3.0,66,1621.52,0.009999999999999998,20,0.39679994807187435,4569
3.0,66,1345.08,0.019999999999999997,49,0.3573487977931836,3682
3.0,66,1584.84,0.03,13,0.396797106311641,4178
3.0,64,1616.84,0.04,17,0.39677996617596367,4435
3.0,64,1433.8666666666666,0.05,5,0.3967724606569071,4075
1.0,200,4984.44,0.003333333333333333,17,0.3967978329926306,13834
1.0,200,4076.0,0.006666666666666666,46,0.37895218109059847,9781
1.0,198,4258.42,0.01,141,0.39680006847853355,11547
1.0,198,5019.546666666667,0.013333333333333334,11,0.39679752998479156,15458
1.0,198,4457.76,0.016666666666666666,8,0.39679711625422637,11488
2.75,74,1912.8666666666666,0.009166666666666667,15,0.3967977214557496,5252
2.75,72,1555.8933333333334,0.018333333333333333,147,0.39679451469658694,3753
2.75,72,1627.8866666666668,0.0275,12,0.39678869574270553,4200
2.75,72,1608.7066666666667,0.03666666666666667,7,0.39678357269901676,4219
2.75,70,1426.6,0.04583333333333334,8,0.3787938851836091,3378
2.25,90,2250.4533333333334,0.0075,26,0.3967995892635028,6309
2.25,88,2195.5266666666666,0.015,9,0.3967975882034811,6027
2.25,88,2054.06,0.0225,11,0.3967974295672293,5874
2.25,88,1987.6733333333334,0.03,14,0.3967904522239742,5174
2.25,86,1943.62,0.0375,6,0.396793815750591,4985
1.75,114,2465.3133333333335,0.0058333333333333345,13,0.3968000671104852,5902
1.75,114,2985.6866666666665,0.011666666666666669,13,0.39679737885429345,8435
1.75,114,2323.32,0.0175,150,0.35734838060050467,5703
1.75,112,2312.133333333333,0.023333333333333334,24,0.39679355739026,5595
1.75,112,2847.5933333333332,0.029166666666666667,7,0.39679677381350953,7752
1.25,160,3695.36,0.0041666666666666675,8,0.3967977114269289,9825
1.25,160,3751.96,0.008333333333333335,10,0.3967973476340294,10181
1.25,160,3237.44,0.0125,131,0.35736725731669367,7715
1.25,158,4011.733333333333,0.016666666666666666,10,0.3967973180278964,11088
1.25,158,3538.4133333333334,0.020833333333333332,8,0.3967885914414108,9410
1.2,166,3381.1066666666666,0.004,12,0.3789527246109653,8102
1.2,166,3580.5466666666666,0.008,150,0.3967999510329755,9319
1.2,166,3383.08,0.012,78,0.3573654293693793,9033
1.2,164,3764.7066666666665,0.016,6,0.3967988240735429,9738
1.2,164,3321.9533333333334,0.02,9,0.39677938805708557,8100
1.0999999999999999,182,4467.12,0.003666666666666666,17,0.39679783192865237,12581
1.0999999999999999,182,3709.16,0.007333333333333332,39,0.3789510934424296,8939
1.0999999999999999,180,3872.48,0.011,12,0.39679980400686504,9476
1.0999999999999999,180,4571.886666666666,0.014666666666666666,13,0.39679709277901526,13187
1.0999999999999999,180,4068.5866666666666,0.018333333333333333,8,0.39679563469155943,10692
